FlightNum,PlanTime,ActualTime,Direction,City,Country,Terminal,Status
012,2024-08-04T11:10:00,2024-08-04T11:20:00,D,SOCHI,RUSSIAN FEDERATION,3,DEPARTED
759,2024-08-04T11:25:00,2024-08-04T11:26:00,A,HERAKLION,GREECE,3,LANDED
5160,2024-08-04T11:00:00,2024-08-04T11:29:00,A,LARNACA,CYPRUS,3,LANDED
6472,2024-08-04T11:05:00,2024-08-04T11:33:00,A,BERLIN,GERMANY,3,LANDED
743,2024-08-04T11:35:00,2024-08-04T11:37:00,A,SHENZHEN,CHINA,3,LANDED
808,2024-08-04T11:10:00,2024-08-04T11:40:00,A,RAMON,ISRAEL,1,LANDED
2098,2024-08-04T11:40:00,2024-08-04T11:40:00,D,KRAKOW,POLAND,1,CANCELED
050,2024-08-04T11:40:00,2024-08-04T11:44:00,A,RAMON,ISRAEL,1,LANDED
6042,2024-08-04T11:45:00,2024-08-04T11:45:00,D,ROME,ITALY,1,CANCELED
1560,2024-08-04T11:45:00,2024-08-04T11:45:00,D,WARSAW,POLAND,1,CANCELED
301,2024-08-04T11:35:00,2024-08-04T11:50:00,A,TASHKENT,UZBEKISTAN,3,LANDED
6404,2024-08-04T11:50:00,2024-08-04T11:50:00,D,MILAN,ITALY,3,CANCELED
092,2024-08-04T10:25:00,2024-08-04T11:53:00,A,HERAKLION,GREECE,3,LANDED
2370,2024-08-04T11:00:00,2024-08-04T11:54:00,D,DUBAI,UNITED ARAB EMIRATES,3,DEPARTED
1550,2024-08-04T11:00:00,2024-08-04T11:54:00,D,DUBAI,UNITED ARAB EMIRATES,3,DEPARTED
7512,2024-08-04T12:00:00,2024-08-04T12:00:00,A,ATHENS,GREECE,3,CANCELED
593,2024-08-04T12:05:00,2024-08-04T12:08:00,A,ABU DHABI,UNITED ARAB EMIRATES,3,LANDED
9600,2024-08-04T12:05:00,2024-08-04T12:08:00,A,ABU DHABI,UNITED ARAB EMIRATES,3,LANDED
768,2024-08-04T12:15:00,2024-08-04T12:15:00,A,CONSTANTA,ROMANIA,3,CANCELED
874,2024-08-04T12:10:00,2024-08-04T12:19:00,D,YEREVAN,ARMENIA,3,DEPARTED
561,2024-08-04T11:00:00,2024-08-04T12:23:00,D,ATHENS,GREECE,3,DEPARTED
753,2024-08-04T12:45:00,2024-08-04T12:25:00,A,HERAKLION,GREECE,3,LANDED
208,2024-08-04T12:20:00,2024-08-04T12:26:00,D,PAPHOS,CYPRUS,3,DEPARTED
164,2024-08-04T11:55:00,2024-08-04T12:27:00,A,LARNACA,CYPRUS,3,LANDED
442,2024-08-04T12:10:00,2024-08-04T12:29:00,D,LARNACA,CYPRUS,3,DEPARTED
108,2024-08-04T12:40:00,2024-08-04T12:30:00,A,LARNACA,CYPRUS,3,LANDED
5167,2024-08-04T11:50:00,2024-08-04T12:31:00,D,TIVAT,MONTENEGRO,3,DEPARTED
5146,2024-08-04T11:10:00,2024-08-04T12:33:00,A,THESSALONIKI,GREECE,3,LANDED
802,2024-08-04T08:05:00,2024-08-04T12:34:00,D,KOS,GREECE,3,DEPARTED
5108,2024-08-04T12:15:00,2024-08-04T12:35:00,A,TBILISI,GEORGIA,3,LANDED
2363,2024-08-04T12:20:00,2024-08-04T12:37:00,A,DUBAI,UNITED ARAB EMIRATES,3,LANDED
1211,2024-08-04T12:20:00,2024-08-04T12:37:00,A,DUBAI,UNITED ARAB EMIRATES,3,LANDED
2823,2024-08-04T12:05:00,2024-08-04T12:39:00,D,RAMON,ISRAEL,1,DEPARTED
3450,2024-08-04T12:55:00,2024-08-04T12:39:00,A,PARIS,FRANCE,3,LANDED
542,2024-08-04T12:25:00,2024-08-04T12:44:00,A,ATHENS,GREECE,3,LANDED
044,2024-08-04T12:55:00,2024-08-04T12:48:00,A,RAMON,ISRAEL,1,LANDED
924,2024-08-04T12:55:00,2024-08-04T12:55:00,A,ATHENS,GREECE,3,CANCELED
6473,2024-08-04T11:55:00,2024-08-04T12:55:00,D,BERLIN,GERMANY,1,DEPARTED
4605,2024-08-04T12:55:00,2024-08-04T12:55:00,A,LARNACA,CYPRUS,3,CANCELED
572,2024-08-04T13:05:00,2024-08-04T12:57:00,A,THESSALONIKI,GREECE,3,LANDED
885,2024-08-04T07:30:00,2024-08-04T12:58:00,D,BATUMI,GEORGIA,3,DEPARTED
5155,2024-08-04T12:30:00,2024-08-04T13:02:00,D,LARNACA,CYPRUS,3,DEPARTED
7511,2024-08-04T13:05:00,2024-08-04T13:05:00,D,ATHENS,GREECE,1,CANCELED
112,2024-08-04T11:05:00,2024-08-04T13:07:00,D,LARNACA,CYPRUS,3,DEPARTED
694,2024-08-04T13:25:00,2024-08-04T13:09:00,D,RHODES,GREECE,3,DEPARTED
6087,2024-08-04T13:25:00,2024-08-04T13:10:00,A,BOURGAS,BULGARIA,3,LANDED
574,2024-08-04T13:30:00,2024-08-04T13:13:00,A,BUCHAREST,ROMANIA,3,LANDED
054,2024-08-04T13:15:00,2024-08-04T13:15:00,A,CORFU,GREECE,3,CANCELED
762,2024-08-04T11:00:00,2024-08-04T13:19:00,A,HERAKLION,GREECE,3,LANDED
564,2024-08-04T13:20:00,2024-08-04T13:20:00,D,RHODES,GREECE,3,CANCELED
890,2024-08-04T13:45:00,2024-08-04T13:26:00,A,BATUMI,GEORGIA,3,LANDED
806,2024-08-04T13:30:00,2024-08-04T13:30:00,A,ROME,ITALY,3,CANCELED
6672,2024-08-04T13:30:00,2024-08-04T13:30:00,A,ROME,ITALY,3,CANCELED
598,2024-08-04T13:30:00,2024-08-04T13:30:00,A,PAPHOS,CYPRUS,3,CANCELED
691,2024-08-04T12:30:00,2024-08-04T13:31:00,A,RHODES,GREECE,3,LANDED
744,2024-08-04T13:25:00,2024-08-04T13:35:00,D,SHENZHEN,CHINA,3,DEPARTED
413,2024-08-04T05:40:00,2024-08-04T13:37:00,D,BATUMI,GEORGIA,1,DEPARTED
888,2024-08-04T13:20:00,2024-08-04T13:40:00,D,MYKONOS,GREECE,3,DEPARTED
152,2024-08-04T13:40:00,2024-08-04T13:42:00,D,PAPHOS,CYPRUS,3,DEPARTED
6081,2024-08-04T13:55:00,2024-08-04T13:50:00,A,BOURGAS,BULGARIA,3,LANDED
4606,2024-08-04T13:50:00,2024-08-04T13:50:00,D,LARNACA,CYPRUS,1,CANCELED
1161,2024-08-04T13:00:00,2024-08-04T13:51:00,D,LARNACA,CYPRUS,1,DEPARTED
302,2024-08-04T13:35:00,2024-08-04T13:54:00,D,TASHKENT,UZBEKISTAN,3,DEPARTED
166,2024-08-04T14:00:00,2024-08-04T13:54:00,A,LARNACA,CYPRUS,3,LANDED
925,2024-08-04T13:55:00,2024-08-04T13:55:00,D,ATHENS,GREECE,3,CANCELED
111,2024-08-04T13:55:00,2024-08-04T13:55:00,A,LARNACA,CYPRUS,3,CANCELED
4979,2024-08-04T13:55:00,2024-08-04T13:55:00,D,ATHENS,GREECE,3,CANCELED
5144,2024-08-04T11:55:00,2024-08-04T14:00:00,A,PATRAS,GREECE,3,LANDED
1072,2024-08-04T13:15:00,2024-08-04T14:02:00,A,RHODES,GREECE,3,LANDED
887,2024-08-04T14:05:00,2024-08-04T14:05:00,D,BATUMI,GEORGIA,3,CANCELED
5121,2024-08-04T12:50:00,2024-08-04T14:07:00,D,RHODES,GREECE,1,DEPARTED
6847,2024-08-04T14:10:00,2024-08-04T14:10:00,A,MADRID,SPAIN,3,CANCELED
1301,2024-08-04T14:10:00,2024-08-04T14:10:00,A,MADRID,SPAIN,3,CANCELED
531,2024-08-04T14:10:00,2024-08-04T14:10:00,D,CORFU,GREECE,1,CANCELED
235,2024-08-04T13:15:00,2024-08-04T14:14:00,A,BUCHAREST,ROMANIA,3,LANDED
5102,2024-08-04T14:05:00,2024-08-04T14:22:00,A,WARSAW,POLAND,3,LANDED
5103,2024-08-04T13:30:00,2024-08-04T14:25:00,D,BATUMI,GEORGIA,1,DEPARTED
216,2024-08-04T14:55:00,2024-08-04T14:26:00,A,LONDON,UNITED KINGDOM,3,LANDED
3162,2024-08-04T14:55:00,2024-08-04T14:26:00,A,LONDON,UNITED KINGDOM,3,LANDED
7492,2024-08-04T14:55:00,2024-08-04T14:26:00,A,LONDON,UNITED KINGDOM,3,LANDED
2448,2024-08-04T14:50:00,2024-08-04T14:28:00,A,DUBAI,UNITED ARAB EMIRATES,3,LANDED
1081,2024-08-04T14:50:00,2024-08-04T14:28:00,A,DUBAI,UNITED ARAB EMIRATES,3,LANDED
613,2024-08-04T13:55:00,2024-08-04T14:28:00,D,MOSCOW,RUSSIAN FEDERATION,3,DEPARTED
4484,2024-08-04T13:55:00,2024-08-04T14:28:00,D,MOSCOW,RUSSIAN FEDERATION,3,DEPARTED
7876,2024-08-04T14:25:00,2024-08-04T14:30:00,A,ROME,ITALY,3,LANDED
807,2024-08-04T14:30:00,2024-08-04T14:30:00,D,ROME,ITALY,3,CANCELED
6088,2024-08-04T14:30:00,2024-08-04T14:30:00,D,BOURGAS,BULGARIA,3,DEPARTED
061,2024-08-04T14:30:00,2024-08-04T14:30:00,D,KOS,GREECE,3,CANCELED
7379,2024-08-04T14:30:00,2024-08-04T14:30:00,D,ROME,ITALY,3,CANCELED
386,2024-08-04T14:25:00,2024-08-04T14:30:00,A,ROME,ITALY,3,LANDED
3168,2024-08-04T14:25:00,2024-08-04T14:30:00,A,ROME,ITALY,3,LANDED
8937,2024-08-04T14:25:00,2024-08-04T14:30:00,A,ROME,ITALY,3,LANDED
733,2024-08-04T12:00:00,2024-08-04T14:32:00,D,LARNACA,CYPRUS,3,DEPARTED
021,2024-08-04T11:30:00,2024-08-04T14:34:00,A,BAKU,AZERBAIJAN,3,LANDED
2366,2024-08-04T14:20:00,2024-08-04T14:35:00,A,BUDAPEST,HUNGARY,3,LANDED
6170,2024-08-04T14:55:00,2024-08-04T14:37:00,A,MARSEILLE,FRANCE,3,LANDED
2364,2024-08-04T13:25:00,2024-08-04T14:37:00,D,DUBAI,UNITED ARAB EMIRATES,3,DEPARTED
1212,2024-08-04T13:25:00,2024-08-04T14:37:00,D,DUBAI,UNITED ARAB EMIRATES,3,DEPARTED
322,2024-08-04T14:55:00,2024-08-04T14:37:00,A,MARSEILLE,FRANCE,3,LANDED
8907,2024-08-04T14:55:00,2024-08-04T14:37:00,A,MARSEILLE,FRANCE,3,LANDED
2824,2024-08-04T14:35:00,2024-08-04T14:39:00,A,RAMON,ISRAEL,1,LANDED
958,2024-08-04T14:45:00,2024-08-04T14:43:00,A,PARIS,FRANCE,3,LANDED
8457,2024-08-04T14:45:00,2024-08-04T14:43:00,A,PARIS,FRANCE,3,LANDED
9846,2024-08-04T14:45:00,2024-08-04T14:43:00,A,PARIS,FRANCE,3,LANDED
261,2024-08-04T14:05:00,2024-08-04T14:44:00,D,MUNICH,GERMANY,3,DEPARTED
362,2024-08-04T15:00:00,2024-08-04T14:45:00,A,VIENNA,AUSTRIA,3,LANDED
416,2024-08-04T14:45:00,2024-08-04T14:45:00,A,BATUMI,GEORGIA,3,CANCELED
692,2024-08-04T08:15:00,2024-08-04T14:48:00,D,RHODES,GREECE,3,DEPARTED
561,2024-08-04T14:05:00,2024-08-04T14:50:00,A,BOURGAS,BULGARIA,3,LANDED
593,2024-08-04T13:50:00,2024-08-04T14:50:00,D,PAPHOS,CYPRUS,3,DEPARTED
290,2024-08-04T14:20:00,2024-08-04T14:54:00,A,VENICE,ITALY,3,LANDED
594,2024-08-04T14:45:00,2024-08-04T14:55:00,D,ABU DHABI,UNITED ARAB EMIRATES,3,DEPARTED
9601,2024-08-04T14:45:00,2024-08-04T14:55:00,D,ABU DHABI,UNITED ARAB EMIRATES,3,DEPARTED
3451,2024-08-04T14:05:00,2024-08-04T15:06:00,D,PARIS,FRANCE,1,DEPARTED
402,2024-08-04T15:05:00,2024-08-04T15:08:00,A,LONDON,UNITED KINGDOM,3,LANDED
566,2024-08-04T15:10:00,2024-08-04T15:10:00,D,VARNA,BULGARIA,3,CANCELED
5301,2024-08-04T15:15:00,2024-08-04T15:15:00,A,LONDON LUTON,UNITED KINGDOM,3,CANCELED
354,2024-08-04T15:05:00,2024-08-04T15:18:00,A,MUNICH,GERMANY,3,LANDED
251,2024-08-04T14:40:00,2024-08-04T15:19:00,D,BERLIN,GERMANY,1,DEPARTED
211,2024-08-04T11:50:00,2024-08-04T15:21:00,D,ATHENS,GREECE,1,DEPARTED
2470,2024-08-04T15:35:00,2024-08-04T15:22:00,A,AMSTERDAM,NETHERLANDS,3,LANDED
238,2024-08-04T15:35:00,2024-08-04T15:22:00,A,AMSTERDAM,NETHERLANDS,3,LANDED
6082,2024-08-04T14:50:00,2024-08-04T15:23:00,D,BOURGAS,BULGARIA,3,DEPARTED
565,2024-08-04T15:25:00,2024-08-04T15:25:00,A,RHODES,GREECE,3,CANCELED
178,2024-08-04T14:45:00,2024-08-04T15:28:00,A,TIVAT,MONTENEGRO,3,LANDED
236,2024-08-04T14:15:00,2024-08-04T15:31:00,D,BUCHAREST,ROMANIA,3,DEPARTED
7073,2024-08-04T13:30:00,2024-08-04T15:34:00,D,PARIS,FRANCE,3,DEPARTED
327,2024-08-04T13:30:00,2024-08-04T15:34:00,D,PARIS,FRANCE,3,DEPARTED
3159,2024-08-04T13:30:00,2024-08-04T15:34:00,D,PARIS,FRANCE,3,DEPARTED
4603,2024-08-04T15:35:00,2024-08-04T15:35:00,A,LARNACA,CYPRUS,3,CANCELED
207,2024-08-04T15:40:00,2024-08-04T15:36:00,A,PAPHOS,CYPRUS,3,LANDED
5125,2024-08-04T13:15:00,2024-08-04T15:37:00,D,SANTORINI,GREECE,1,DEPARTED
113,2024-08-04T22:00:00,2024-08-04T15:42:00,A,LARNACA,CYPRUS,3,LANDED
2393,2024-08-04T15:55:00,2024-08-04T15:44:00,A,BARCELONA,SPAIN,3,LANDED
394,2024-08-04T15:55:00,2024-08-04T15:44:00,A,BARCELONA,SPAIN,3,LANDED
7455,2024-08-04T16:05:00,2024-08-04T15:51:00,A,FRANKFURT,GERMANY,3,LANDED
358,2024-08-04T16:05:00,2024-08-04T15:51:00,A,FRANKFURT,GERMANY,3,LANDED
2522,2024-08-04T15:55:00,2024-08-04T15:55:00,A,PRAGUE,CZECH REPUBLIC,3,CANCELED
322,2024-08-04T12:25:00,2024-08-04T15:57:00,D,BAKU,AZERBAIJAN,3,DEPARTED
762,2024-08-04T15:55:00,2024-08-04T15:58:00,A,PRAGUE,CZECH REPUBLIC,3,LANDED
367,2024-08-04T15:50:00,2024-08-04T16:02:00,D,TIVAT,MONTENEGRO,3,DEPARTED
6803,2024-08-04T16:05:00,2024-08-04T16:05:00,D,MADRID,SPAIN,3,CANCELED
1302,2024-08-04T16:05:00,2024-08-04T16:05:00,D,MADRID,SPAIN,3,CANCELED
562,2024-08-04T08:40:00,2024-08-04T16:08:00,D,BOURGAS,BULGARIA,3,DEPARTED
2372,2024-08-04T16:00:00,2024-08-04T16:10:00,A,BERLIN,GERMANY,3,LANDED
3154,2024-08-04T16:00:00,2024-08-04T16:10:00,A,BERLIN,GERMANY,3,LANDED
5302,2024-08-04T16:10:00,2024-08-04T16:10:00,D,LONDON LUTON,UNITED KINGDOM,3,CANCELED
5141,2024-08-04T15:55:00,2024-08-04T16:15:00,D,LARNACA,CYPRUS,1,DEPARTED
355,2024-08-04T14:45:00,2024-08-04T16:18:00,D,FRANKFURT,GERMANY,3,DEPARTED
3179,2024-08-04T14:45:00,2024-08-04T16:18:00,D,FRANKFURT,GERMANY,3,DEPARTED
1162,2024-08-04T16:00:00,2024-08-04T16:19:00,A,LARNACA,CYPRUS,3,LANDED
486,2024-08-04T16:20:00,2024-08-04T16:20:00,A,RHODES,GREECE,3,CANCELED
313,2024-08-04T16:00:00,2024-08-04T16:20:00,D,LONDON LUTON,UNITED KINGDOM,3,DEPARTED
566,2024-08-04T16:20:00,2024-08-04T16:20:00,A,CONSTANTA,ROMANIA,3,CANCELED
2449,2024-08-04T16:00:00,2024-08-04T16:22:00,D,DUBAI,UNITED ARAB EMIRATES,3,DEPARTED
1082,2024-08-04T16:00:00,2024-08-04T16:22:00,D,DUBAI,UNITED ARAB EMIRATES,3,DEPARTED
801,2024-08-04T12:25:00,2024-08-04T16:25:00,A,KOS,GREECE,3,LANDED
351,2024-08-04T15:45:00,2024-08-04T16:26:00,D,MUNICH,GERMANY,3,DEPARTED
7851,2024-08-04T16:10:00,2024-08-04T16:30:00,D,AMSTERDAM,NETHERLANDS,3,DEPARTED
2475,2024-08-04T16:10:00,2024-08-04T16:30:00,D,AMSTERDAM,NETHERLANDS,3,DEPARTED
339,2024-08-04T16:10:00,2024-08-04T16:30:00,D,AMSTERDAM,NETHERLANDS,3,DEPARTED
3151,2024-08-04T16:10:00,2024-08-04T16:30:00,D,AMSTERDAM,NETHERLANDS,3,DEPARTED
4604,2024-08-04T16:30:00,2024-08-04T16:30:00,D,LARNACA,CYPRUS,1,CANCELED
312,2024-08-04T16:35:00,2024-08-04T16:36:00,A,LONDON LUTON,UNITED KINGDOM,3,LANDED
963,2024-08-04T16:30:00,2024-08-04T16:39:00,D,PARIS,FRANCE,3,DEPARTED
9843,2024-08-04T16:30:00,2024-08-04T16:39:00,D,PARIS,FRANCE,3,DEPARTED
153,2024-08-04T16:45:00,2024-08-04T16:39:00,A,PAPHOS,CYPRUS,3,LANDED
5156,2024-08-04T16:40:00,2024-08-04T16:40:00,A,LARNACA,CYPRUS,3,CANCELED
815,2024-08-04T15:15:00,2024-08-04T16:42:00,D,RAMON,ISRAEL,1,DEPARTED
7068,2024-08-04T16:30:00,2024-08-04T16:49:00,A,PARIS,FRANCE,3,LANDED
320,2024-08-04T16:30:00,2024-08-04T16:49:00,A,PARIS,FRANCE,3,LANDED
3164,2024-08-04T16:30:00,2024-08-04T16:49:00,A,PARIS,FRANCE,3,LANDED
382,2024-08-04T16:45:00,2024-08-04T16:50:00,A,MILAN,ITALY,3,LANDED
3184,2024-08-04T16:45:00,2024-08-04T16:50:00,A,MILAN,ITALY,3,LANDED
7859,2024-08-04T17:00:00,2024-08-04T16:53:00,A,MADRID,SPAIN,3,LANDED
7872,2024-08-04T17:00:00,2024-08-04T16:53:00,A,MADRID,SPAIN,3,LANDED
2395,2024-08-04T17:00:00,2024-08-04T16:53:00,A,MADRID,SPAIN,3,LANDED
396,2024-08-04T17:00:00,2024-08-04T16:53:00,A,MADRID,SPAIN,3,LANDED
562,2024-08-04T16:55:00,2024-08-04T16:55:00,D,LARNACA,CYPRUS,3,CANCELED
6482,2024-08-04T17:15:00,2024-08-04T16:59:00,A,NEWARK,UNITED STATES,3,LANDED
7442,2024-08-04T17:15:00,2024-08-04T16:59:00,A,NEWARK,UNITED STATES,3,LANDED
026,2024-08-04T17:15:00,2024-08-04T16:59:00,A,NEWARK,UNITED STATES,3,LANDED
927,2024-08-04T17:10:00,2024-08-04T17:10:00,D,ATHENS,GREECE,3,CANCELED
4978,2024-08-04T17:10:00,2024-08-04T17:10:00,D,ATHENS,GREECE,3,CANCELED
403,2024-08-04T16:20:00,2024-08-04T17:12:00,D,LONDON,UNITED KINGDOM,3,DEPARTED
702,2024-08-04T14:55:00,2024-08-04T17:14:00,D,ATHENS,GREECE,3,DEPARTED
608,2024-08-04T16:40:00,2024-08-04T17:19:00,D,BOURGAS,BULGARIA,3,DEPARTED
563,2024-08-04T17:20:00,2024-08-04T17:20:00,D,LARNACA,CYPRUS,3,CANCELED
045,2024-08-04T17:20:00,2024-08-04T17:20:00,D,RAMON,ISRAEL,1,CANCELED
725,2024-08-04T16:00:00,2024-08-04T17:26:00,D,BUDAPEST,HUNGARY,1,DEPARTED
7856,2024-08-04T17:20:00,2024-08-04T17:28:00,A,NEW YORK,UNITED STATES,3,LANDED
7856,2024-08-04T17:20:00,2024-08-04T17:28:00,A,NEW YORK,UNITED STATES,3,LANDED
6456,2024-08-04T17:20:00,2024-08-04T17:28:00,A,NEW YORK,UNITED STATES,3,LANDED
7431,2024-08-04T17:20:00,2024-08-04T17:28:00,A,NEW YORK,UNITED STATES,3,LANDED
008,2024-08-04T17:20:00,2024-08-04T17:28:00,A,NEW YORK,UNITED STATES,3,LANDED
343,2024-08-04T16:40:00,2024-08-04T17:29:00,D,ZURICH,SWITZERLAND,3,DEPARTED
3191,2024-08-04T16:40:00,2024-08-04T17:29:00,D,ZURICH,SWITZERLAND,3,DEPARTED
2811,2024-08-04T17:30:00,2024-08-04T17:30:00,A,VIENNA,AUSTRIA,3,CANCELED
375,2024-08-04T17:10:00,2024-08-04T17:33:00,D,LISBON,PORTUGAL,3,DEPARTED
8920,2024-08-04T17:10:00,2024-08-04T17:33:00,D,LISBON,PORTUGAL,3,DEPARTED
3980,2024-08-04T17:35:00,2024-08-04T17:35:00,A,MADRID,SPAIN,3,CANCELED
8388,2024-08-04T17:35:00,2024-08-04T17:35:00,A,MADRID,SPAIN,3,CANCELED
2470,2024-08-04T17:40:00,2024-08-04T17:36:00,A,DUBAI,UNITED ARAB EMIRATES,3,LANDED
1125,2024-08-04T17:40:00,2024-08-04T17:36:00,A,DUBAI,UNITED ARAB EMIRATES,3,LANDED
821,2024-08-04T17:15:00,2024-08-04T17:36:00,D,RAMON,ISRAEL,1,DEPARTED
2472,2024-08-04T17:20:00,2024-08-04T17:37:00,A,AMSTERDAM,NETHERLANDS,3,LANDED
338,2024-08-04T17:20:00,2024-08-04T17:37:00,A,AMSTERDAM,NETHERLANDS,3,LANDED
3150,2024-08-04T17:20:00,2024-08-04T17:37:00,A,AMSTERDAM,NETHERLANDS,3,LANDED
6173,2024-08-04T17:00:00,2024-08-04T17:41:00,D,NICE,FRANCE,3,DEPARTED
223,2024-08-04T17:00:00,2024-08-04T17:41:00,D,NICE,FRANCE,3,DEPARTED
594,2024-08-04T17:00:00,2024-08-04T17:41:00,A,PAPHOS,CYPRUS,3,LANDED
562,2024-08-04T16:15:00,2024-08-04T17:42:00,A,ATHENS,GREECE,3,LANDED
7877,2024-08-04T17:00:00,2024-08-04T17:43:00,D,LONDON,UNITED KINGDOM,3,DEPARTED
317,2024-08-04T17:00:00,2024-08-04T17:43:00,D,LONDON,UNITED KINGDOM,3,DEPARTED
7495,2024-08-04T17:00:00,2024-08-04T17:43:00,D,LONDON,UNITED KINGDOM,3,DEPARTED
563,2024-08-04T08:00:00,2024-08-04T17:44:00,A,LARNACA,CYPRUS,3,LANDED
348,2024-08-04T17:25:00,2024-08-04T17:47:00,A,ZURICH,SWITZERLAND,3,LANDED
3188,2024-08-04T17:25:00,2024-08-04T17:47:00,A,ZURICH,SWITZERLAND,3,LANDED
693,2024-08-04T17:40:00,2024-08-04T17:49:00,A,RHODES,GREECE,3,LANDED
887,2024-08-04T18:00:00,2024-08-04T17:51:00,A,MYKONOS,GREECE,3,LANDED
754,2024-08-04T13:45:00,2024-08-04T17:52:00,D,HERAKLION,GREECE,3,DEPARTED
7866,2024-08-04T17:15:00,2024-08-04T17:53:00,D,MADRID,SPAIN,3,DEPARTED
7873,2024-08-04T17:15:00,2024-08-04T17:53:00,D,MADRID,SPAIN,3,DEPARTED
2396,2024-08-04T17:15:00,2024-08-04T17:53:00,D,MADRID,SPAIN,3,DEPARTED
397,2024-08-04T17:15:00,2024-08-04T17:53:00,D,MADRID,SPAIN,3,DEPARTED
5115,2024-08-04T17:55:00,2024-08-04T17:55:00,D,KEFALONIA,GREECE,1,CANCELED
447,2024-08-04T18:00:00,2024-08-04T17:57:00,A,CHISINAU,MOLDOVA,3,LANDED
734,2024-08-04T15:05:00,2024-08-04T18:08:00,A,LARNACA,CYPRUS,3,LANDED
545,2024-08-04T17:15:00,2024-08-04T18:11:00,D,ATHENS,GREECE,3,DEPARTED
511,2024-08-04T13:10:00,2024-08-04T18:16:00,D,RHODES,GREECE,1,DEPARTED
7879,2024-08-04T18:00:00,2024-08-04T18:17:00,D,ROME,ITALY,3,DEPARTED
383,2024-08-04T18:00:00,2024-08-04T18:17:00,D,ROME,ITALY,3,DEPARTED
3169,2024-08-04T18:00:00,2024-08-04T18:17:00,D,ROME,ITALY,3,DEPARTED
8900,2024-08-04T18:00:00,2024-08-04T18:17:00,D,ROME,ITALY,3,DEPARTED
2812,2024-08-04T18:25:00,2024-08-04T18:25:00,D,VIENNA,AUSTRIA,1,CANCELED
363,2024-08-04T17:30:00,2024-08-04T18:26:00,D,VIENNA,AUSTRIA,3,DEPARTED
2390,2024-08-04T17:45:00,2024-08-04T18:29:00,D,BARCELONA,SPAIN,3,DEPARTED
391,2024-08-04T17:45:00,2024-08-04T18:29:00,D,BARCELONA,SPAIN,3,DEPARTED
7440,2024-08-04T19:00:00,2024-08-04T18:30:00,A,FORT LAUDERDALE,UNITED STATES,3,LANDED
022,2024-08-04T19:00:00,2024-08-04T18:30:00,A,FORT LAUDERDALE,UNITED STATES,3,LANDED
816,2024-08-04T17:45:00,2024-08-04T18:32:00,A,RAMON,ISRAEL,1,LANDED
3981,2024-08-04T18:35:00,2024-08-04T18:35:00,D,MADRID,SPAIN,3,CANCELED
8389,2024-08-04T18:35:00,2024-08-04T18:35:00,D,MADRID,SPAIN,3,CANCELED
561,2024-08-04T17:20:00,2024-08-04T18:37:00,D,LARNACA,CYPRUS,3,DEPARTED
062,2024-08-04T18:40:00,2024-08-04T18:40:00,A,KOS,GREECE,3,CANCELED
2523,2024-08-04T17:55:00,2024-08-04T18:40:00,D,PRAGUE,CZECH REPUBLIC,3,DEPARTED
3689,2024-08-04T18:40:00,2024-08-04T18:40:00,A,IASI,ROMANIA,3,CANCELED
886,2024-08-04T13:15:00,2024-08-04T18:50:00,A,BATUMI,GEORGIA,3,LANDED
1416,2024-08-04T04:00:00,2024-08-04T18:56:00,A,LARNACA,CYPRUS,3,LANDED
2471,2024-08-04T18:50:00,2024-08-04T18:59:00,D,DUBAI,UNITED ARAB EMIRATES,3,DEPARTED
1126,2024-08-04T18:50:00,2024-08-04T18:59:00,D,DUBAI,UNITED ARAB EMIRATES,3,DEPARTED
5142,2024-08-04T19:15:00,2024-08-04T18:59:00,A,LARNACA,CYPRUS,3,LANDED
729,2024-08-04T18:10:00,2024-08-04T19:02:00,D,BOURGAS,BULGARIA,3,DEPARTED
114,2024-08-04T18:55:00,2024-08-04T19:07:00,D,LARNACA,CYPRUS,3,DEPARTED
387,2024-08-04T18:30:00,2024-08-04T19:10:00,D,MILAN,ITALY,3,DEPARTED
3183,2024-08-04T18:30:00,2024-08-04T19:10:00,D,MILAN,ITALY,3,DEPARTED
8938,2024-08-04T18:30:00,2024-08-04T19:10:00,D,MILAN,ITALY,3,DEPARTED
743,2024-08-04T16:10:00,2024-08-04T19:21:00,D,PODGORICA,MONTENEGRO,3,DEPARTED
109,2024-08-04T19:10:00,2024-08-04T19:25:00,D,LARNACA,CYPRUS,3,DEPARTED
6175,2024-08-04T19:15:00,2024-08-04T19:27:00,A,PARIS,FRANCE,3,LANDED
222,2024-08-04T19:15:00,2024-08-04T19:27:00,A,PARIS,FRANCE,3,LANDED
758,2024-08-04T17:40:00,2024-08-04T19:29:00,D,HERAKLION,GREECE,3,DEPARTED
5168,2024-08-04T18:35:00,2024-08-04T19:29:00,A,TIVAT,MONTENEGRO,3,LANDED
6460,2024-08-04T19:20:00,2024-08-04T19:31:00,A,NEW YORK,UNITED STATES,3,LANDED
7434,2024-08-04T19:20:00,2024-08-04T19:31:00,A,NEW YORK,UNITED STATES,3,LANDED
014,2024-08-04T19:20:00,2024-08-04T19:31:00,A,NEW YORK,UNITED STATES,3,LANDED
595,2024-08-04T17:35:00,2024-08-04T19:31:00,D,LARNACA,CYPRUS,3,DEPARTED
2522,2024-08-04T19:40:00,2024-08-04T19:34:00,A,PRAGUE,CZECH REPUBLIC,3,LANDED
